emp_id,firstname,lastname,startdate,exitdate,title,supervisor,businessunit,employeestatus,employeetype,payzone,employeeclassificationtype,terminationdescription,departmenttype,division,dob,state,jobfunctiondescription,gendercode,locationcode,racedesc,maritaldesc,performance_score,current_rating,is_active
2231,Kylie,Ellis,2020-12-26,,IT Manager - Infra,Joshua Maxwell,WBL,Active,Full-Time,Zone A,Part-Time,Active,IT/IS,General - Con,,CT,Laborer,Female,54795,Other,Single,Fully Meets,2,True
2232,Jovan,Giles,2022-12-16,,IT Manager - DB,Whitney Small,NEL,Active,Part-Time,Zone A,Full-Time,Active,IT/IS,Field Operations,,MA,Engineer,Male,79191,Hispanic,Single,Fully Meets,5,True
2233,Sheldon,Castillo,2019-09-27,,IT Support,Wendy Khan,MSC,Active,Contract,Zone B,Full-Time,Active,IT/IS,Splicing,,MA,Lineman,Female,93777,Asian,Single,Fully Meets,1,True
2234,Ariel,Barnes,2021-02-20,2022-01-09,IT Support,William Phillips,EW,Active,Part-Time,Zone C,Full-Time,Particularly put occur. Approach often be.,IT/IS,Wireline Construction,,MA,Laborer,Female,87474,Black,Married,Fully Meets,2,False
2235,Kyson,Grimes,2022-02-26,,IT Support,Elizabeth Peterson,CCDR,Active,Full-Time,Zone B,Full-Time,Active,IT/IS,Shop (Fleet),,MA,Model Assistant,Female,37994,Other,Single,Fully Meets,1,True
2236,Princess,Long,2018-12-23,2021-10-11,IT Support,Amber Rocha,BPC,Active,Full-Time,Zone A,Temporary,Choice learn town themselves cup experience.,IT/IS,Engineers,,CT,Project Manager,Female,44145,Hispanic,Widowed,Fully Meets,1,False
2237,Lyla,Wong,2022-01-10,2023-01-04,IT Manager - Support,John Thomas,WBL,Active,Full-Time,Zone B,Temporary,Run vote behind factor father.,IT/IS,Underground,,CT,Laborer,Female,25760,Other,Single,Fully Meets,2,False
2238,Shyanne,Livingston,2021-03-04,2021-12-06,IT Manager - Infra,April Burns,TNS,Active,Part-Time,Zone B,Temporary,Office little different tax down top.,IT/IS,Project Management - Con,,CT,Purchasing,Male,55252,Hispanic,Widowed,Fully Meets,2,False
2239,Dario,Whitney,2023-03-10,2023-04-04,IT Manager - DB,Sean Hill,SVG,Active,Full-Time,Zone C,Part-Time,Future where and.,IT/IS,Catv,,MA,Manager,Male,62468,Asian,Divorced,Fully Meets,5,False
2240,Pedro,Nelson,2018-12-05,,IT Support,Erika Green,SVG,Active,Part-Time,Zone B,Part-Time,Active,IT/IS,Finance & Accounting,,MA,Accounting,Female,91567,Hispanic,Married,Fully Meets,2,True
2241,Carlo,Carr,2021-06-24,,IT Support,David Velasquez,EW,Active,Part-Time,Zone C,Part-Time,Active,IT/IS,Technology / It,,MA,Engineer,Female,5139,Hispanic,Married,Fully Meets,2,True
2242,Aileen,Pacheco,2022-05-10,2022-07-16,IT Support,Alicia Farrell,MSC,Active,Full-Time,Zone C,Temporary,Performance paper teacher tree student.,IT/IS,Field Operations,,MA,Runner,Female,48114,Hispanic,Married,Fully Meets,4,False
2243,Dorian,Wu,2023-04-13,2023-05-03,IT Support,Desiree Martinez,TNS,Active,Full-Time,Zone A,Part-Time,This bank out.,IT/IS,Finance & Accounting,,CT,Accounting,Female,90316,Other,Married,Fully Meets,4,False
2244,Monica,Pham,2022-08-04,,IT Manager - Support,Jesse Archer,PYZ,Active,Contract,Zone C,Temporary,Active,IT/IS,Field Operations,,CT,Driller,Female,47299,Other,Married,Fully Meets,4,True
2245,Londyn,Underwood,2021-02-28,2022-07-13,IT Manager - Infra,Mrs. Lori Petty MD,WBL,Active,Part-Time,Zone C,Part-Time,Later star one than within live.,IT/IS,Engineers,,MA,Supervisor,Male,54056,Black,Divorced,Fully Meets,5,False
2246,Britney,Logan,2020-10-14,2022-04-10,IT Manager - DB,Paul Robertson,NEL,Active,Contract,Zone B,Part-Time,Expect kitchen even anyone. Without agent she.,IT/IS,Field Operations,,MA,Technician,Male,7728,White,Divorced,Fully Meets,4,False
2247,Alessandra,Novak,2018-09-10,2023-06-08,IT Support,William Murray,SVG,Active,Part-Time,Zone B,Temporary,Three sell often star.,IT/IS,Fielders,,MA,Engineer,Female,70092,Hispanic,Widowed,Fully Meets,2,False
2248,Ariel,Powers,2022-12-16,2023-05-28,IT Support,Corey Fletcher,EW,Active,Part-Time,Zone B,Temporary,Adult wind join time memory customer.,IT/IS,Field Operations,,MA,Laborer,Female,71142,Hispanic,Widowed,Fully Meets,2,False
2249,Jewel,Bryant,2018-09-28,2019-01-26,IT Support,James Rhodes,MSC,Active,Contract,Zone C,Part-Time,Only movie ability wait according.,IT/IS,Field Operations,,MA,Laborer,Female,2760,Black,Divorced,Fully Meets,4,False
2250,Irene,Kim,2022-03-08,2022-04-26,IT Support,Peter Williams,TNS,Active,Contract,Zone C,Temporary,Money read truth determine remain Mrs.,IT/IS,Aerial,,CT,Groundman,Female,13557,Asian,Married,Fully Meets,5,False
2251,Carla,Willis,2022-01-12,,IT Manager - Support,Bradley Gray,PYZ,Active,Part-Time,Zone B,Temporary,Active,IT/IS,Project Management - Con,,MA,Program Manager,Female,81938,Hispanic,Divorced,Fully Meets,2,True
2252,Ricardo,Fitzgerald,2020-12-08,,IT Manager - Infra,Sarah Robinson,WBL,Active,Contract,Zone B,Part-Time,Active,IT/IS,Field Operations,,MA,Coordinator,Male,73648,White,Widowed,Fully Meets,4,True
2253,Steven,Jarvis,2020-11-17,,IT Support,Mark Parker,PYZ,Active,Full-Time,Zone A,Full-Time,Active,IT/IS,Field Operations,,MA,Technician,Female,73024,Other,Single,Fully Meets,1,True
2254,Benjamin,Marquez,2021-01-18,,IT Support,Mrs. Jessica Whitehead,SVG,Active,Full-Time,Zone A,Part-Time,Active,IT/IS,General - Sga,,MA,Administrator,Female,44031,Hispanic,Single,Fully Meets,2,True
2255,Gabrielle,Mercer,2020-09-15,2021-10-01,IT Support,Jose Jordan,TNS,Active,Full-Time,Zone C,Part-Time,This focus strategy behind among this.,IT/IS,Wireline Construction,,MA,Lineman,Female,67812,Hispanic,Single,Fully Meets,2,False
2256,Kaylyn,Pham,2019-12-11,,IT Support,Dawn Smith DDS,WBL,Active,Part-Time,Zone C,Full-Time,Active,IT/IS,Field Operations,,CT,Driller,Female,67840,Asian,Widowed,Fully Meets,5,True
2257,Ingrid,Lucero,2021-04-29,2022-06-10,IT Manager - Support,Meredith Martin,WBL,Active,Contract,Zone B,Full-Time,Teach yard style bed relate seat.,IT/IS,General - Eng,,MA,Administrative,Male,77019,White,Married,Fully Meets,2,False
2258,Keshawn,Gilmore,2021-04-03,,IT Manager - Infra,Jodi Wheeler,TNS,Active,Full-Time,Zone C,Part-Time,Active,IT/IS,Engineers,,MA,Engineer,Male,88137,White,Widowed,Fully Meets,2,True
2259,Connor,Wang,2022-02-01,,IT Support,Robert Morrow,SVG,Active,Part-Time,Zone A,Temporary,Active,IT/IS,General - Eng,,MA,Drafter,Female,76781,Hispanic,Divorced,Fully Meets,1,True
2260,Rocco,Vaughan,2020-01-17,2021-09-30,IT Support,Victor Armstrong,EW,Active,Part-Time,Zone B,Temporary,Stay moment go try. Trouble morning skin join.,IT/IS,Engineers,,MA,Billing,Female,17501,Hispanic,Widowed,Fully Meets,1,False
2261,Samuel,Jennings,2022-06-01,,IT Support,Gregory Brown,MSC,Active,Full-Time,Zone B,Part-Time,Active,IT/IS,Wireline Construction,,CT,Foreman,Female,24054,Black,Divorced,Fully Meets,2,True
2262,Shane,Harper,2019-03-17,,IT Support,Andrea Clark,TNS,Active,Contract,Zone A,Temporary,Active,IT/IS,Engineers,,CT,Engineer,Female,84506,Other,Divorced,Fully Meets,2,True
2263,Kali,Yates,2020-01-07,,IT Manager - Support,Casey Galvan,PYZ,Active,Contract,Zone B,Temporary,Active,IT/IS,General - Sga,,MA,Assistant,Male,10273,Hispanic,Single,Fully Meets,2,True
2264,Piper,Guzman,2021-02-24,2021-12-29,IT Manager - Infra,Joseph Underwood,WBL,Active,Part-Time,Zone A,Part-Time,Cultural responsibility whose wear.,IT/IS,Executive,,MA,Manager,Male,4377,White,Single,Fully Meets,5,False
2265,Halle,Pena,2019-12-30,,IT Support,Chelsea Smith,SVG,Active,Contract,Zone C,Part-Time,Active,IT/IS,Field Operations,,MA,Construction Manager,Female,87370,Hispanic,Single,Fully Meets,1,True
2266,Jameson,Eaton,2020-05-12,2021-03-17,IT Support,Timothy Owens,EW,Active,Full-Time,Zone B,Temporary,Chair out man man.,IT/IS,Field Operations,,MA,Construction Manager,Female,84988,Other,Single,Fully Meets,5,False
2267,Antony,Brandt,2023-04-04,,IT Support,Jennifer Watts,MSC,Active,Full-Time,Zone A,Part-Time,Active,IT/IS,General - Con,,CT,Technician,Female,43148,Hispanic,Divorced,Fully Meets,4,True
2268,Armani,Rogers,2021-01-04,2022-04-28,IT Support,Kelly Waters,TNS,Active,Contract,Zone C,Full-Time,Real build something family save.,IT/IS,General - Con,,CT,Technician,Male,58818,White,Single,Fully Meets,2,False
2269,Jacoby,Lyons,2020-04-28,2022-12-01,IT Manager - Support,Beverly Ramirez,PYZ,Active,Full-Time,Zone C,Full-Time,Type three hear court street sport key.,IT/IS,Executive,,MA,Ceo,Male,42997,Hispanic,Divorced,Fully Meets,1,False
2270,Dylan,Livingston,2019-04-16,2021-07-31,IT Support,David Rose PhD,PYZ,Active,Contract,Zone C,Part-Time,Significant issue rich air race.,IT/IS,Project Management - Con,,MA,Manager,Female,93829,Asian,Single,Fully Meets,4,False
2271,Raelynn,Compton,2022-07-09,,IT Support,Jared Conley,SVG,Active,Full-Time,Zone A,Temporary,Active,IT/IS,Field Operations,,MA,Tower Hand,Female,48655,Hispanic,Single,Fully Meets,2,True
2272,Darryl,Richmond,2022-08-29,2023-01-15,IT Support,Daniel Simpson,TNS,Active,Part-Time,Zone C,Full-Time,Turn left degree audience fly present.,IT/IS,Field Operations,,CT,Laborer,Female,62715,Black,Divorced,Fully Meets,2,False
2273,Ana,Stafford,2020-01-26,2020-12-11,IT Support,Kenneth Chavez,WBL,Active,Full-Time,Zone A,Part-Time,Field have cup because military.,IT/IS,Project Management - Eng,,CT,Planner,Male,75785,Other,Divorced,Fully Meets,4,False
2274,Carlos,Mccoy,2020-02-18,,IT Manager - Support,Carlos Clarke,BPC,Active,Full-Time,Zone A,Temporary,Active,IT/IS,Aerial,,MA,Lineman,Male,52491,Other,Widowed,Fully Meets,4,True
2275,Michael,Albert,2022-01-25,,Production Manager,Daniel Garcia,EW,Active,Part-Time,Zone B,Full-Time,Active,Production       ,Yard (Material Handling),,MA,Runner,Male,2169,Asian,Married,Fully Meets,2,True
2276,Courtney E,Wallace,2023-07-10,,Production Manager,Danielle Graham,TNS,Active,Full-Time,Zone B,Temporary,Active,Production       ,Project Management - Con,,MA,Project Manager,Female,2478,White,Divorced,Fully Meets,1,True
2277,Amy,Dunn,2022-04-14,,Production Manager,Thomas Boyle,CCDR,Active,Contract,Zone B,Temporary,Active,Production       ,Field Operations,,MA,Technician,Female,1731,Hispanic,Widowed,Fully Meets,5,True
2278,Kissy,Sullivan,2022-07-10,,Production Manager,Mark Moody DVM,CCDR,Active,Part-Time,Zone B,Temporary,Active,Production       ,Wireless,,MA,Operator,Female,1776,White,Widowed,Fully Meets,4,True
2279,Walter,Immediato,2022-06-27,,Production Manager,Lance Green,EW,Active,Contract,Zone C,Full-Time,Active,Production       ,Safety,,MA,Safety,Male,2128,Other,Divorced,Fully Meets,1,True
2280,Ebonee,Peterson,2018-12-04,2023-07-07,Production Manager,Brittany Thompson,PYZ,Voluntarily Terminated,Contract,Zone A,Temporary,Maybe establish real still.,Production       ,Catv,,MA,Foreman,Female,2030,White,Married,Fully Meets,4,False
2281,Elijiah,Gray,2019-09-10,,Production Manager,Shannon Klein,PL,Active,Full-Time,Zone C,Full-Time,Active,Production       ,Field Operations,,MA,Laborer,Male,1752,Hispanic,Single,Fully Meets,4,True
2282,Charles,Bozzi,2019-04-25,,Production Manager,Richard Jackson,PL,Active,Part-Time,Zone A,Full-Time,Active,Production       ,Fielders,,MA,Engineer,Male,1901,Asian,Single,Fully Meets,4,True
2283,Sean,Quinn,2018-10-03,2019-06-27,Shared Services Manager,Michael Stevenson,WBL,Voluntarily Terminated,Part-Time,Zone B,Temporary,Available area dog Republican big town left.,Admin Offices,Field Operations,,MA,Technician,Male,2045,White,Single,Fully Meets,4,False
2284,Jennifer,Zamora,2022-06-14,,CIO,Jim Lee,EW,Active,Part-Time,Zone C,Part-Time,Active,IT/IS,Wireline Construction,,MA,Foreman,Female,2067,Other,Widowed,Fully Meets,2,True
2285,Webster L,Butler,2022-02-15,,Production Manager,Thomas Green,BPC,Active,Full-Time,Zone C,Temporary,Active,Production       ,Project Management - Con,,MA,Coordinator,Male,2169,Other,Single,Fully Meets,5,True
2286,Brannon,Miller,2018-09-24,2021-01-18,Production Manager,Jonathan Nguyen,NEL,Active,Contract,Zone B,Temporary,Place doctor be water message activity.,Production       ,General - Eng,,MA,Specialist,Male,2045,Black,Divorced,Fully Meets,2,False
2287,Ketsia,Liebig,2022-03-09,2023-04-08,Production Manager,James Hunt,PYZ,Active,Contract,Zone B,Part-Time,Rise she since boy.,Production       ,General - Con,,MA,Technician,Female,2110,White,Single,Fully Meets,2,False
2288,Kelley,Spirea,2018-11-07,2020-05-25,Production Manager,Laura Mccarty,NEL,Active,Full-Time,Zone A,Temporary,Foreign thank people.,Production       ,Fielders,,MA,Engineer,Female,2451,Black,Divorced,Fully Meets,5,False
2289,Brandon R,LeBlanc,2019-08-31,,Shared Services Manager,James Reynolds,BPC,Active,Full-Time,Zone A,Part-Time,Active,Admin Offices,Field Operations,,MA,Laborer,Male,1460,White,Single,Fully Meets,4,True
2290,Debra,Houlihan,2020-11-27,2023-07-05,Director of Sales,Joseph Chavez,EW,Active,Full-Time,Zone B,Temporary,Such physical more himself movie.,Sales,Wireline Construction,,RI,Groundman,Female,2908,Hispanic,Widowed,Fully Meets,2,False
2291,Elisa,Bramante,2020-07-07,,Director of Operations,Mr. Nicholas Greene,NEL,Active,Contract,Zone B,Part-Time,Active,Production       ,General - Con,,MA,Technician,Female,2030,Black,Married,Fully Meets,4,True
2292,Jonathan,Hogland,2020-01-11,,Production Manager,Ann Watson,TNS,Active,Contract,Zone C,Temporary,Active,Production       ,Aerial,,MA,Foreman,Male,1890,White,Widowed,Fully Meets,2,True
2293,David,Stanley,2020-06-15,2021-09-05,Production Manager,Richard Collins,CCDR,Active,Contract,Zone B,Full-Time,Health more majority think sister.,Production       ,Field Operations,,MA,Laborer,Male,1803,Other,Single,Fully Meets,2,False
2294,Ariana,Strickland,2020-10-10,,Production Manager,Amanda Harris,PYZ,Active,Contract,Zone A,Part-Time,Active,Production       ,Field Operations,,MA,Engineer,Male,6930,Black,Single,Fully Meets,4,True
2295,Everett,Jordan,2022-05-19,2023-04-10,Production Manager,Michael Davis,SVG,Active,Full-Time,Zone B,Temporary,Two describe leg executive that ok.,Production       ,Field Operations,,MA,Driller,Female,53295,Asian,Divorced,Fully Meets,5,False
2296,Ronnie,Middleton,2021-08-25,,Production Manager,Caroline Reynolds,TNS,Active,Full-Time,Zone B,Temporary,Active,Production       ,Field Operations,,MA,Driller,Female,85028,Hispanic,Divorced,Fully Meets,1,True
2297,Deandre,Richard,2018-12-18,2019-09-25,Production Manager,Christine Adams,WBL,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Gas place rich dog process movement along.,Production       ,Aerial,,MA,Laborer,Female,92649,Black,Single,Fully Meets,2,False
2298,Terry,Gay,2023-08-05,,Production Manager,Kelsey Morales,WBL,Active,Full-Time,Zone B,Full-Time,Active,Production       ,Field Operations,,MA,Laborer,Female,9493,Other,Married,Fully Meets,4,True
2299,Emiliano,Rich,2022-04-13,2023-04-17,Production Manager,Ashley Cummings,TNS,Active,Part-Time,Zone A,Temporary,Learn staff above address.,Production       ,Field Operations,,MA,Laborer,Female,12684,Asian,Married,Fully Meets,2,False
2300,Wesley,Nguyen,2020-09-26,,Production Manager,Donna Pope,SVG,Active,Full-Time,Zone A,Full-Time,Active,Production       ,Underground,,MA,Laborer,Female,37470,Black,Single,Fully Meets,5,True
2301,Lauren,Keith,2021-02-12,2022-08-03,Production Manager,Peter Williams,PYZ,Active,Part-Time,Zone C,Temporary,Join executive spend speak many sometimes.,Production       ,Underground,,MA,Operator,Female,1425,Asian,Single,Fully Meets,1,False
2302,Marlene,Rhodes,2019-01-02,2020-10-09,Production Manager,Katie Carroll,PL,Terminated for Cause,Contract,Zone C,Temporary,Per spend challenge key ever say.,Production       ,Wireline Construction,,MA,Operator,Female,23761,Hispanic,Married,Fully Meets,4,False
2303,Penelope,Jordan,2019-10-26,2023-07-22,Production Manager,Christopher Owen,NEL,Terminated for Cause,Contract,Zone C,Temporary,Plant white design action.,Production       ,Field Operations,,MA,Driver,Female,73691,Black,Divorced,Fully Meets,5,False
2304,Marlon,Stanton,2021-04-11,,President & CEO,Michael Richardson,MSC,Active,Full-Time,Zone B,Part-Time,Active,Production       ,General - Con,,MA,Manager,Female,66973,White,Divorced,Fully Meets,2,True
2305,Rosemary,Thornton,2019-12-11,2021-05-12,Network Engineer,Tracy Logan,EW,Active,Part-Time,Zone A,Full-Time,Want agency relationship house nice mother.,Production       ,Field Operations,,MA,Laborer,Female,18379,White,Divorced,Fully Meets,2,False
2306,Ayanna,Lutz,2020-10-21,2023-05-14,Network Engineer,Thomas Whitaker,CCDR,Active,Part-Time,Zone B,Full-Time,Think network make manager.,Production       ,Project Management - Con,,MA,Technician,Male,91517,Hispanic,Married,Fully Meets,1,False
2307,Case,Hahn,2020-05-08,,Network Engineer,James Hernandez,BPC,Active,Part-Time,Zone C,Part-Time,Active,Executive Office,Project Management - Con,,MA,Project Manager,Male,1057,Asian,Single,Fully Meets,2,True
2308,Asia,Rivers,2022-05-24,2022-10-13,Data Analyst,Matthew Tucker,EW,Active,Full-Time,Zone A,Full-Time,Where vote relate expect executive game seem.,Production       ,Field Operations,,MA,Coordinator,Male,20854,Other,Divorced,Fully Meets,5,False
2309,Alexa,Mercer,2019-06-05,,Data Analyst,Kelly Mathis,CCDR,Active,Part-Time,Zone A,Part-Time,Active,Production       ,General - Con,,MA,Technician,Male,39014,Hispanic,Widowed,Fully Meets,2,True
2310,Jade,Sloan,2022-04-21,,Data Analyst ,Kimberly Garcia,BPC,Active,Part-Time,Zone B,Part-Time,Active,Production       ,Fielders,,MA,Engineer,Male,10223,Hispanic,Single,Fully Meets,5,True
2311,Araceli,Castillo,2019-12-10,2023-02-21,Data Analyst,Craig White,PYZ,Active,Part-Time,Zone A,Full-Time,Ago usually quickly Mrs television guess.,Production       ,Field Operations,,MA,Laborer,Female,85441,Black,Divorced,Fully Meets,2,False
2312,Maximilian,Carney,2019-11-26,,Data Analyst,Samantha Barnett,WBL,Active,Full-Time,Zone C,Part-Time,Active,IT/IS,Field Operations,,MA,Laborer,Male,96303,Asian,Widowed,Fully Meets,4,True
2313,Ayanna,Bowman,2021-09-13,,Data Analyst,Sara Clayton,NEL,Active,Part-Time,Zone C,Full-Time,Active,IT/IS,Shop (Fleet),,MA,Shop,Male,40706,Asian,Divorced,Fully Meets,2,True
2314,Lia,Blair,2019-08-19,,Data Analyst,Vanessa Bell,PL,Active,Part-Time,Zone C,Part-Time,Active,IT/IS,Field Operations,,MA,Technician,Female,48955,Asian,Married,Fully Meets,1,True
2315,Marcelo,Flowers,2022-06-12,2023-07-09,Production Manager,Kyle Strong,CCDR,Active,Full-Time,Zone A,Full-Time,Probably must design.,Production       ,Project Management - Con,,MA,Project Manager,Female,83033,Other,Married,Fully Meets,4,False
2316,Antwan,Gay,2021-07-21,,Production Manager,Michelle Walker,SVG,Active,Full-Time,Zone B,Full-Time,Active,Production       ,Field Operations,,MA,Technician,Male,14556,Asian,Divorced,Fully Meets,2,True
